username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@cueva_mc,Me gustaría pensar que en un futuro muy próximo los canales independientes cada vez tendrán mayor fuerza e influencia en las elecciones. Sería un gran avance para mejorar el proceso democrático.,"['Me gustaría pensar que en un futuro muy próximo los canales independientes cada vez tendrán mayor fuerza e influencia en las elecciones. Sería un gran avance para mejorar el proceso democrático.', []]",2 months ago (edited),,es,POS,0.791648855432868
@fuckmandeath,"Una joya esta entrevista, enfocandose en cosas relevantes y no en chismes. 
En vista de la situación geopolítica tan complicada del mundo, Marcelo muestra gran ventaja en este campo. Ojalá pudiera darse una entrevista similar con Claudia, ayudaría mucho al país.","['Una joya esta entrevista, enfocandose en cosas relevantes y no en chismes. \nEn vista de la situación geopolítica tan complicada del mundo, Marcelo muestra gran ventaja en este campo. Ojalá pudiera darse una entrevista similar con Claudia, ayudaría mucho al país.', []]",2 months ago,189,es,POS,0.8950735069811344
@jerryhike8595,"Me encanto, voy a votar por el.","['Me encanto, voy a votar por el.', []]",1 month ago,,es,POS,0.9486772157251835
@Elsinson2485,Muy buena entrevista sin atacar muy fluida y natural,"['Muy buena entrevista sin atacar muy fluida y natural', []]",4 weeks ago,,es,POS,0.9530278164893389
@nic5833,"Aquí definitivamente no queda más que felicitarte por esta entrevista mi estimado Ruzziarin. Debería haber más entrevistas de este nivel con los candidatos... aunque te siento un poco la intención de manipular a Ebrad, aunque la inteligencia de Ebrad no lo permitió... sería increíble que invitaras a Sheinbaum, aunque dudo que vaya ella y los demás ... Noroña sería muy interesante  como te desenvuelves tu, no tanto el...","['Aquí definitivamente no queda más que felicitarte por esta entrevista mi estimado Ruzziarin. Debería haber más entrevistas de este nivel con los candidatos... aunque te siento un poco la intención de manipular a Ebrad, aunque la inteligencia de Ebrad no lo permitió... sería increíble que invitaras a Sheinbaum, aunque dudo que vaya ella y los demás ... Noroña sería muy interesante  como te desenvuelves tu, no tanto el...', []]",13 days ago,,es,POS,0.610950879752636
@teresacorreaherrera6599,"Me gustó la entrevista, porque compruebo que Marcelo Ebrad es el candidato ideal para competir por la presidencia, sabe mucho de geopolítica y diversos temas, necesitamos gente estudiada para dar hacer cambios en educación.","['Me gustó la entrevista, porque compruebo que Marcelo Ebrad es el candidato ideal para competir por la presidencia, sabe mucho de geopolítica y diversos temas, necesitamos gente estudiada para dar hacer cambios en educación.', []]",1 month ago,,es,POS,0.9332717349752784
@sokavolcan417,Esta entrevista solo hizo que admirara mas a Ruzzarin y a Marcelo Ebrad,"['Esta entrevista solo hizo que admirara mas a Ruzzarin y a Marcelo Ebrad', []]",1 month ago,,es,POS,0.18025022745132446
@inter-marco,Wow! Me sorprendió mucho su conocimiento sobre corrientes filosoficas y sus posturas! Gran entrevista Diego! Por fin algo diferente a lo que normalmente vemos en este tipo de entrevistas a políticos.,"['Wow! Me sorprendió mucho su conocimiento sobre corrientes filosoficas y sus posturas! Gran entrevista Diego! Por fin algo diferente a lo que normalmente vemos en este tipo de entrevistas a políticos.', []]",2 months ago,42,es,POS,0.9670399772003293
@jocsansangreal7507,"NO MAMEN .... NOMAS ENTENDI, CUANDO SE SALUDARON ... EXELENTE ENTREVISTA EN SERIO ... PERFECTA","['NO MAMEN .... NOMAS ENTENDI, CUANDO SE SALUDARON ... EXELENTE ENTREVISTA EN SERIO ... PERFECTA', []]",1 month ago,,es,POS,0.9553507752716541
@magdrumsmagdrums4767,Marcelo sin duda es el mejor preparado de todos los precandidatos,"['Marcelo sin duda es el mejor preparado de todos los precandidatos', []]",3 days ago,1,es,POS,0.920491574332118
@eduardoquintanilla9097,K gran diferencia en nuestros representantes anteriores Esto es conocimento puro adelante paisanos saludos desde Houston,"['K gran diferencia en nuestros representantes anteriores Esto es conocimento puro adelante paisanos saludos desde Houston', []]",7 days ago,,es,POS,0.9080968769267201
@angelesrojas7948,Me gusta como sabe este señor Ebrad.,"['Me gusta como sabe este señor Ebrad.', []]",2 months ago,,es,POS,0.9621758866123855
@joseluiscruzjimenez1742,Me gustaría saber tu opinión sobre la postura de Ebrard de separarse de la 4t. Gracias,"['Me gustaría saber tu opinión sobre la postura de Ebrard de separarse de la 4t. Gracias', []]",2 weeks ago,,es,NEU,-0.31924090534448624
@j23ace,"Me quedé corto con 30 min, podria pasar horas escuchando a estos dos cracks","['Me quedé corto con 30 min, podria pasar horas escuchando a estos dos cracks', []]",2 months ago,25,es,POS,0.9440974276512861
@burguerlovercdmx3396,"Yo voy con Cabeza de Vaca , y mi 2o es Marcelo porque ambos están muy preparados, deberías darle micrófono a todos los candidatos, eres un gran entrevistador y muy preparado.","['Yo voy con Cabeza de Vaca , y mi 2o es Marcelo porque ambos están muy preparados, deberías darle micrófono a todos los candidatos, eres un gran entrevistador y muy preparado.', ['🐮']]",2 months ago,,es,POS,0.960592397954315
@moisescordova2387,"Esas son las preguntas que esperamos en debates y esas respuestas que dio Marcelo muy buenas.
Ojalá así traiga a Noroña, Claudia, y a los de derecha que lleve a Lily Téllez jajaja","['Esas son las preguntas que esperamos en debates y esas respuestas que dio Marcelo muy buenas.\nOjalá así traiga a Noroña, Claudia, y a los de derecha que lleve a Lily Téllez jajaja', []]",2 months ago,,es,POS,0.9398513389751315
@AgustinFaustoFloresPerez-ew8xe,Está entrevista es lo mejor que he escuchado y visto en un buen yo considero que Marcelo es un buen político desde hace mucho tiempo yo fui candidato por el pcd en mi municipio me laten sus ideas,"['Está entrevista es lo mejor que he escuchado y visto en un buen yo considero que Marcelo es un buen político desde hace mucho tiempo yo fui candidato por el pcd en mi municipio me laten sus ideas', []]",2 months ago,,es,POS,0.9568068496882915
@mtzzaragoza,Excelente,"['Excelente', []]",2 months ago,,es,NEU,0.11530745029449463
@guaglione1982,Excelente entrevista. Por favor invita a todos los pre y candidatos. Ahi tendré mi panorama para un voto consciente. Gracias,"['Excelente entrevista. Por favor invita a todos los pre y candidatos. Ahi tendré mi panorama para un voto consciente. Gracias', []]",6 days ago,,es,POS,0.770498575642705
@leticia3757,Se ve como Diego disfruta de tener una plática tan fluida...,"['Se ve como Diego disfruta de tener una plática tan fluida...', []]",2 months ago,32,es,POS,0.9576975321397185
@CazaresP,Excelente entrevista...  Ya quiero ver la entrevista con noroña y monreal ,"['Excelente entrevista...  Ya quiero ver la entrevista con noroña y monreal ', ['😎']]",2 months ago,,es,POS,0.9240438686683774
@marissaherrera2257,"Marcelo para Presidente!! Me encantó la entrevista y si sería interesante que entrevistes a los otros Candidatos, así tenemos una idea clara de como piensa y contesta a tus preguntas sumamente de interés para los ciudadanos!!","['Marcelo para Presidente!! Me encantó la entrevista y si sería interesante que entrevistes a los otros Candidatos, así tenemos una idea clara de como piensa y contesta a tus preguntas sumamente de interés para los ciudadanos!!', []]",2 months ago (edited),5,es,POS,0.9566846748348325
@manueljaro,"traite a Enrique de la Madrid, estaria muy buena esa entrevista aparte de todos los candidatos.
necesitamos ver asi a los candidatos.","['traite a Enrique de la Madrid, estaria muy buena esa entrevista aparte de todos los candidatos.\nnecesitamos ver asi a los candidatos.', []]",2 weeks ago,,es,POS,0.8122958121821284
@gintamacas8922,Marcelo Ebrad domina temas geopoliticos importantes para resolver los problemas de México.,"['Marcelo Ebrad domina temas geopoliticos importantes para resolver los problemas de México.', []]",2 months ago,1,es,POS,0.30997683107852936
@user-hp9kz8tk7j,"Además es sencillo, me cae bien, de siempre","['Además es sencillo, me cae bien, de siempre', []]",5 days ago,,es,POS,0.931701750960201
@pabloguerreroretes5652,"Un hitazo, está entrevista. Ya estás en las grandes ligas.
Indiscutible Ebrard con todo el potencial para ser un estadista","['Un hitazo, está entrevista. Ya estás en las grandes ligas.\nIndiscutible Ebrard con todo el potencial para ser un estadista', []]",2 months ago,53,es,POS,0.9700661827810109
@user-zy6zz1ob6z,"El respeto sl derecho ageno es la paz, no ala inclucio forzada!!🇲🇽 viva México K-bro -n3$ !!","['El respeto sl derecho ageno es la paz, no ala inclucio forzada!!🇲🇽 viva México K-bro -n3$ !!', ['😎', '💥', '✨', '✨']]",1 month ago,,es,NEG,-0.41559480130672455
@teresaalegria3300,Diego!!! Diego... Ya terminaste de leer el Libro de Marcelo... Espero el siguiente video...,"['Diego!!! Diego... Ya terminaste de leer el Libro de Marcelo... Espero el siguiente video...', ['❤', '❤', '❤']]",1 month ago,,es,NEU,0.2558727953583002
@angelolmedomusic3631,"Me imagino una entrevista así a Peña Nieto, Calderón, Fox JAJAJAJAJA Sería ÉPICO  ver como no pasarían de la primara pregunta.","['Me imagino una entrevista así a Peña Nieto, Calderón, Fox JAJAJAJAJA Sería ÉPICO  ver como no pasarían de la primara pregunta.', []]",7 days ago,1,es,NEU,-0.06448286771774292
@manfredo2555,"Muy buena entrevista, con inteligencia principalmente. Me gustó ver a Marcelo comentando esos temas que no suelen ser comunes, entendiendo todo, respondiendo con su propia idea. Genial. Debes invitar al resto, me gustaría ver a Adán Augusto, Claudia, etc., respondiendo esto, y al resto de los candidatos.","['Muy buena entrevista, con inteligencia principalmente. Me gustó ver a Marcelo comentando esos temas que no suelen ser comunes, entendiendo todo, respondiendo con su propia idea. Genial. Debes invitar al resto, me gustaría ver a Adán Augusto, Claudia, etc., respondiendo esto, y al resto de los candidatos.', []]",2 months ago,2,es,POS,0.9575830791145563
@marcoantoniotavaressilva8152,Execelnte entrevista. Estaria excelente tambien una entrevista con Noroña,"['Execelnte entrevista. Estaria excelente tambien una entrevista con Noroña', []]",2 months ago,,es,POS,0.8133706906810403
@quebrantahuesos1924,"Desde España solo puedo decir: que envidia. Una entrevista así aquí, es inimaginable.","['Desde España solo puedo decir: que envidia. Una entrevista así aquí, es inimaginable.', []]",2 months ago,175,es,POS,0.8977124821394682
@fernandoperez8607,"Ay cabron, ay cabron acabo de quedar impactado jamás se me pasó por la cabeza la tremenda plática que iba a ver en este video","['Ay cabron, ay cabron acabo de quedar impactado jamás se me pasó por la cabeza la tremenda plática que iba a ver en este video', []]",2 months ago,,es,NEG,-0.3479034900665283
@evermarcialhernandez1151,Por favor Diego me gustaría que lleves a todos los candidatos,"['Por favor Diego me gustaría que lleves a todos los candidatos', []]",2 months ago,,es,NEU,0.11044593900442123
@oscarmendoza2165,"Trato de imaginarme como hubiera estado una entrevista, o charla  o intercambio de ideas de Diego con Peña Nieto","['Trato de imaginarme como hubiera estado una entrevista, o charla  o intercambio de ideas de Diego con Peña Nieto', ['😅', '🤣', '😂']]",2 months ago,,es,NEU,-0.06064566969871521
@salvattore79,"Diego buen día, me gustaría que invites a  Shenbaum a una entrevista para saber porque cree ella, lo que piensa.","['Diego buen día, me gustaría que invites a  Shenbaum a una entrevista para saber porque cree ella, lo que piensa.', []]",2 months ago,,es,NEU,0.28062809258699417
@lizethmendoza5482,"Muy buena charla, sentí que estaba ahi","['Muy buena charla, sentí que estaba ahi', []]",1 month ago,,es,POS,0.9644147083163261
@isaachijar2858,Marcelo es el presidenciable más preparado de Mexico.,"['Marcelo es el presidenciable más preparado de Mexico.', []]",2 months ago,419,es,POS,0.7483311221003532
@ManuelGonzalez-eh4wz,"Esta entrevista debería ser un filtro estándar para cualquier aspirante a mandos medios y altos que ostenten poderes decisivos en cualquiera de las dependencias gubernamentales, y además, la base para tener métricas que nos den indicadores  durante la gestión y no después de la gestión de los servidores públicos. Ebrard lo hizo muy bien. Mi estimado Diego, admiro tu bagaje de conocimiento y la fluidez con la que accedes a él, sólo un detalle ínfimo y, si quieres,  superficial: no es ""en base a"", sino ""con base en"". ¡Excelente trabajo como siempre!","['Esta entrevista debería ser un filtro estándar para cualquier aspirante a mandos medios y altos que ostenten poderes decisivos en cualquiera de las dependencias gubernamentales, y además, la base para tener métricas que nos den indicadores  durante la gestión y no después de la gestión de los servidores públicos. Ebrard lo hizo muy bien. Mi estimado Diego, admiro tu bagaje de conocimiento y la fluidez con la que accedes a él, sólo un detalle ínfimo y, si quieres,  superficial: no es ""en base a"", sino ""con base en"". ¡Excelente trabajo como siempre!', []]",1 month ago,,es,POS,0.5084628388285637
@HaleyAlex-bn6no,"¡Gran video! pero dirijamos nuestra atención a algo productivo. Dada la forma en que se está moviendo el mercado, en general mantendremos la posición por más tiempo que 2030 para obtener ganancias. Creo que un video sobre ""Cómo obtener ganancias del mercado actual"" será más efectivo. Quiero decir, he oído hablar de personas que hacen hasta 250K en unos pocos meses y me gustaría saber cómo.","['¡Gran video! pero dirijamos nuestra atención a algo productivo. Dada la forma en que se está moviendo el mercado, en general mantendremos la posición por más tiempo que 2030 para obtener ganancias. Creo que un video sobre ""Cómo obtener ganancias del mercado actual"" será más efectivo. Quiero decir, he oído hablar de personas que hacen hasta 250K en unos pocos meses y me gustaría saber cómo.', []]",8 hours ago,9,es,POS,0.5166581198573112
@dolorespalacioslopez9796,"Hablando de temperatura...
Alguien puede explicar el motivo de notar/ sentir mucho calor ( sobre 36 °C ) cuando nuestro medio interno está en la media de 37°C ?.
Gracias de antemano ","['Hablando de temperatura...\nAlguien puede explicar el motivo de notar/ sentir mucho calor ( sobre 36 °C ) cuando nuestro medio interno está en la media de 37°C ?.\nGracias de antemano ', ['😉', '😉', '🤔', '🤔', '🤔']]",2 months ago,1,es,NEG,-0.5649616317823529
@upiviteri7107,Buena entrevista,"['Buena entrevista', []]",6 days ago,,es,POS,0.6143677793443203
@AgustinFaustoFloresPerez-ew8xe,Exelente estos dos personajes son muy cogruentes,"['Exelente estos dos personajes son muy cogruentes', []]",2 months ago,,es,POS,0.9656783728860319
@ratione,"Geopolíticamente hablando, quien tenga presente como estrategia de crecimiento económico la gran oportunidad que se le acerca a México con la multipolaridad entre US, China, India, y me refiero al nearshoring que la multipolaridad provocará en México, con miras o teniendo en cuenta una distribución de la riqueza JUSTA de toda esta derrama económica TIENE MI VOTO, PUNTO. Marcelo 2024!","['Geopolíticamente hablando, quien tenga presente como estrategia de crecimiento económico la gran oportunidad que se le acerca a México con la multipolaridad entre US, China, India, y me refiero al nearshoring que la multipolaridad provocará en México, con miras o teniendo en cuenta una distribución de la riqueza JUSTA de toda esta derrama económica TIENE MI VOTO, PUNTO. Marcelo 2024!', []]",2 months ago (edited),208,es,NEU,0.2016659751534462
@AgustinFaustoFloresPerez-ew8xe,Exelente estos dos personajes son muy cogruentes,"['Exelente estos dos personajes son muy cogruentes', []]",2 months ago,,es,POS,0.9656783728860319
@Federico_Gonzalez,"Parece un ataque, pero realmente no lo es, hay que exigir a los servidores públicos con esta clase de preguntas y agilidad mental, primer video que veo tuyo, buena platica con el futuro presidente de México","['Parece un ataque, pero realmente no lo es, hay que exigir a los servidores públicos con esta clase de preguntas y agilidad mental, primer video que veo tuyo, buena platica con el futuro presidente de México', []]",1 month ago,2,es,POS,0.5155850201845169
@valentincastaneda5130,Bro chingona entrevista,"['Bro chingona entrevista', []]",1 month ago,,es,POS,0.9143369058147073
@AraPeraltaLove,"Buena entrevista, quizá un poco más de tiempo para que Ebrad pueda hablar más y profundizar","['Buena entrevista, quizá un poco más de tiempo para que Ebrad pueda hablar más y profundizar', []]",2 months ago,,es,POS,0.8115681353956461
@edgysquire1662,"Sería genial si tuvieses una charla así con otro posible contendiente a las siguientes elecciones presidenciales.
En especial Gerardo Fernández Noroña tiene una postura ideológica muy a fin a lo tuya, sería una plática muy interesante para escuchar.","['Sería genial si tuvieses una charla así con otro posible contendiente a las siguientes elecciones presidenciales.\nEn especial Gerardo Fernández Noroña tiene una postura ideológica muy a fin a lo tuya, sería una plática muy interesante para escuchar.', []]",2 months ago,1,es,POS,0.9409098876640201
@MultiMartemarte,"Amé esta charla. Gracias Diego por traer a este individuo a tener esta plática, ayuda mucho al análisis para ejercer  un voto más estudiado y posiblemente, certero.","['Amé esta charla. Gracias Diego por traer a este individuo a tener esta plática, ayuda mucho al análisis para ejercer  un voto más estudiado y posiblemente, certero.', []]",2 months ago,204,es,POS,0.9647384039126337
@ritagarduno7164,"Excelente trabajo ahora invita a Noroña, sería interesante verlo platicar contigo.","['Excelente trabajo ahora invita a Noroña, sería interesante verlo platicar contigo.', ['❤']]",12 days ago,,es,POS,0.960508362390101
@luciahilario528,Estaría genial que entrevistaras a Gerardo Amaro. Un crack,"['Estaría genial que entrevistaras a Gerardo Amaro. Un crack', []]",2 months ago,,es,POS,0.9511995487846434
@fabys.812,Que difícil fue para Marcelo describir la ética ,"['Que difícil fue para Marcelo describir la ética ', ['🧐']]",2 weeks ago,,es,NEG,-0.9266541292890906
@ricardoalvarez2698,Pero qué padre entrevista,"['Pero qué padre entrevista', []]",2 months ago,,es,POS,0.9509422890841961
@lalitholove4345,"De por sí, mi voto es para Marcelo y con esta entrevista no me queda duda.... Tiene potencial","['De por sí, mi voto es para Marcelo y con esta entrevista no me queda duda.... Tiene potencial', ['🙌']]",2 months ago,13,es,POS,0.9053256642073393
@tonotono6283,Excelente entrevista. Muy diferente de lo que estamos acostumbrados a ver.  Ebrard muy bien.,"['Excelente entrevista. Muy diferente de lo que estamos acostumbrados a ver.  Ebrard muy bien.', []]",2 months ago,124,es,POS,0.952291869558394
@didierborragan9485,Grande diego sigues evolucionando en tu propósito de transformación,"['Grande diego sigues evolucionando en tu propósito de transformación', []]",7 days ago,,es,POS,0.9536318052560091
@CarlosGomez-td1bb,"Buena entrevista 
Porfavor todos los candidatos todos","['Buena entrevista \nPorfavor todos los candidatos todos', []]",8 days ago,,es,POS,0.9234744552522898
@evergonzalez6574,Pueblo es quien lo siente o lo vive o lo vivió.,"['Pueblo es quien lo siente o lo vive o lo vivió.', []]",4 weeks ago,,es,NEU,0.14278598874807358
@alanramirez9763,"Se ve gran inteligencia del próximo presidente de México.
Nuestro pais necesita una personaasi tan preparada","['Se ve gran inteligencia del próximo presidente de México.\nNuestro pais necesita una personaasi tan preparada', []]",2 months ago,,es,POS,0.892155721783638
@barryallen960,Despues de ver todo lo que sabe Diego hay que tener los huevos bien puestos para hacer una entrevista,"['Despues de ver todo lo que sabe Diego hay que tener los huevos bien puestos para hacer una entrevista', []]",2 months ago,,es,POS,0.769696369767189
@mariafernandalopez9731,"Se pusieron cómodos verdad? Ame la cantidad de temas que abarcaron en tan poco tiempo, y si, que bien poder conocer estos aspectos de personas que no suelen dar entrevistas como esta. Gracias Diego","['Se pusieron cómodos verdad? Ame la cantidad de temas que abarcaron en tan poco tiempo, y si, que bien poder conocer estos aspectos de personas que no suelen dar entrevistas como esta. Gracias Diego', []]",2 months ago,13,es,POS,0.9788486605975777
@valeriateran,"Me encanta, es Perfecto, solo en algunas cosas técnicas me gustaría que Diego no interfirieras tanto cuando habla el invitado  y con eso podría ignorar que hablas súper rápido ","['Me encanta, es Perfecto, solo en algunas cosas técnicas me gustaría que Diego no interfirieras tanto cuando habla el invitado  y con eso podría ignorar que hablas súper rápido ', ['🥲', '🙌🏽', '😂', '😂']]",1 month ago,,es,POS,0.9138781065121293
@DAN888081,Tienes que hacer un “¿Por qué crees lo que crees?” Con Gerardo Noroña!!,"['Tienes que hacer un “¿Por qué crees lo que crees?” Con Gerardo Noroña!!', []]",2 months ago,,es,NEU,0.01939047873020172
@orlandomireles3628,"Muy buena entrevista ,mi voto a Marcelo Ebrard","['Muy buena entrevista ,mi voto a Marcelo Ebrard', []]",2 months ago,13,es,POS,0.9308061702176929
@anacz7982,"Mi voto para Marcelo Ebrard, tiene experiencias gracias a las vivencias cercanas a AMLO, por algo le dio tan relevante encargo y lo hizo super bien, ojalá  se descubra quien está pagando la campaña para que no llegue Marcelo","['Mi voto para Marcelo Ebrard, tiene experiencias gracias a las vivencias cercanas a AMLO, por algo le dio tan relevante encargo y lo hizo super bien, ojalá  se descubra quien está pagando la campaña para que no llegue Marcelo', []]",2 months ago,1,es,POS,0.7550948187708855
@jorgebarraza5986,"Asi es en la empresa donde dejo parte de mi vida! Un joven Falleció durante el turno nocturno en un turno de 12 hrs de una manera horrible en una maquina prensadora, con apenas un mes en ella y el area solo se detuvo el tiempo que se requirió la ""investigacion"" para extraer los restos! Y todos a trabajar a pero con su debida llamada de atención para no provocarle a la empresa esos inconvenientes por ""una irresponsabilidad""","['Asi es en la empresa donde dejo parte de mi vida! Un joven Falleció durante el turno nocturno en un turno de 12 hrs de una manera horrible en una maquina prensadora, con apenas un mes en ella y el area solo se detuvo el tiempo que se requirió la ""investigacion"" para extraer los restos! Y todos a trabajar a pero con su debida llamada de atención para no provocarle a la empresa esos inconvenientes por ""una irresponsabilidad""', []]",2 months ago,,es,NEG,-0.9395610895007849
@felixeduardocalderon5529,Ojalá que pudieras tener como invitados a todos los candidatos. Esta es una interesantísima charla y abona mucho al conocimiento de los candidatos.,"['Ojalá que pudieras tener como invitados a todos los candidatos. Esta es una interesantísima charla y abona mucho al conocimiento de los candidatos.', []]",2 months ago,53,es,POS,0.9634409663267434
@daliacolorado467,Me gustaría ver algún día a Diego y a Oso Trava,"['Me gustaría ver algún día a Diego y a Oso Trava', []]",2 months ago,,es,NEU,0.23063447326421738
@miguelangelsalazarsantiago8899,"Aguas con comparaciones de personas historicas,  habría que aclarar si es una perspectiva personal o ver si realmente hubo un contacto entre griegos y chinos. Y checar temporalidades.","['Aguas con comparaciones de personas historicas,  habría que aclarar si es una perspectiva personal o ver si realmente hubo un contacto entre griegos y chinos. Y checar temporalidades.', []]",2 months ago,,es,NEU,-0.14990926161408424
@erwinvega1364,Exelente video,"['Exelente video', []]",1 month ago,,es,POS,0.9509568861685693
@gisraelm,"Sería bueno que entrevistaras a Noroña, ese sí sería un buen debate","['Sería bueno que entrevistaras a Noroña, ese sí sería un buen debate', []]",2 months ago,,es,POS,0.918554668314755
@raulcoca3651,"Me pareció un tipo inteligente, ojala gane. 31:13","['Me pareció un tipo inteligente, ojala gane. 31:13', []]",2 months ago,2,es,POS,0.971581609454006
@miriamromero3971,"No manches, está charla me ayudó a darle una oportunidad a Marcelo de conocerlo  y hasta me suscribí a tu canal","['No manches, está charla me ayudó a darle una oportunidad a Marcelo de conocerlo  y hasta me suscribí a tu canal', ['😮']]",2 months ago,56,es,POS,0.9461875879205763
@antoniosandoval6751,"Gracias Diego por esta extraordinaria entrevista que nos permite ver la preparación e inteligencia de Marcelo, deberías de 8nvitar a los demás en especial A la tamalera e ingeñera Xochitl. Jajajaja","['Gracias Diego por esta extraordinaria entrevista que nos permite ver la preparación e inteligencia de Marcelo, deberías de 8nvitar a los demás en especial A la tamalera e ingeñera Xochitl. Jajajaja', []]",8 days ago,,es,POS,0.9472703225910664
@leosayer666,"""acabamos de poner en marcha el pasaporte binario"" (Ebrad, 2023) WoW eso es más importante que la creación de empleos y establecer salarios dignos. Gran filosofía de más de lo mismo.","['""acabamos de poner en marcha el pasaporte binario"" (Ebrad, 2023) WoW eso es más importante que la creación de empleos y establecer salarios dignos. Gran filosofía de más de lo mismo.', []]",2 months ago,,es,NEU,-0.009575232863426208
@mauriciopreisser3690,Imagínense esta entrevista entre Diego y Noroña,"['Imagínense esta entrevista entre Diego y Noroña', []]",9 days ago,,es,NEU,-0.16655796766281128
@YoChan87,Sentí como si estuviera en un examen de filosofía . .que nervios xD,"['Sentí como si estuviera en un examen de filosofía . .que nervios xD', ['😅']]",2 months ago,,es,NEG,-0.6147208455950022
@liliatirado6624,"Una muy buena entrevista, hoy conocí otra faceta de Ebrad pues como canciller hizo un buen trabajo, pero como aspirante presidencial tengo mis dudas, pues tengo la impresión que no sé acerca al pueblo, tengo que confesar que ya estoy acostumbrada a López Obrador y se que después de el será otra cosa, pero que no sea para empeorar!!!️🇲🇽️️️","['Una muy buena entrevista, hoy conocí otra faceta de Ebrad pues como canciller hizo un buen trabajo, pero como aspirante presidencial tengo mis dudas, pues tengo la impresión que no sé acerca al pueblo, tengo que confesar que ya estoy acostumbrada a López Obrador y se que después de el será otra cosa, pero que no sea para empeorar!!!️🇲🇽️️️', ['✌', '✌', '🌎', '✌', '⚧']]",2 weeks ago,,es,NEG,-0.39690668880939484
@rafaelha6436,"Excelente conversación con buen contenido, criterio, temas puntuales, Ebrard el mejor preparado de cualquier candidato que le pongan enfrente, muy preparado con buen análisis y síntesis en los temas expuestos.","['Excelente conversación con buen contenido, criterio, temas puntuales, Ebrard el mejor preparado de cualquier candidato que le pongan enfrente, muy preparado con buen análisis y síntesis en los temas expuestos.', []]",2 months ago,202,es,POS,0.9441089406609535
@IvanC24,"En este video se nota la la limitante del tiempo para desarrollar temas.

Pareciera que ya se tienen respuestas premeritadas, por parte de Diego preparado para distintos esecenarios.","['En este video se nota la la limitante del tiempo para desarrollar temas.\n\nPareciera que ya se tienen respuestas premeritadas, por parte de Diego preparado para distintos esecenarios.', []]",2 months ago (edited),,es,NEU,-0.30058877170085907
@morales234ful,Entrevista a modo y sobre todo muy conveniente para el inicio por la contienda presidencial.,"['Entrevista a modo y sobre todo muy conveniente para el inicio por la contienda presidencial.', []]",2 months ago,,es,POS,0.7311612730845809
@jajajajavixd7940,"La neta, para mi, marcelo es el contendiente para la precidencia mas preparado, y mas alla de eso, el mas elocuente.","['La neta, para mi, marcelo es el contendiente para la precidencia mas preparado, y mas alla de eso, el mas elocuente.', []]",3 days ago,1,es,POS,0.8684868235141039
@rogelioquiroga2327,"Mi distinguido Diego Ruzzarín, admiro, admiro tu preparación, tu intelecto, la velocidad con la que eres capaz de responder una pregunta compleja dando una respuesta muy compleja y atinada pero me brinca muy, pero muy cabron que digas ""en base"", carnal está mal dicho ","['Mi distinguido Diego Ruzzarín, admiro, admiro tu preparación, tu intelecto, la velocidad con la que eres capaz de responder una pregunta compleja dando una respuesta muy compleja y atinada pero me brinca muy, pero muy cabron que digas ""en base"", carnal está mal dicho ', ['😅']]",2 months ago,,es,NEG,-0.7370008304715157
@robf1459,Muy interesante,"['Muy interesante', []]",2 months ago,2,es,POS,0.39011749625205994
@arturodiaz8018,"Mis respetos a este señor, es un chingon ️️","['Mis respetos a este señor, es un chingon ️️', ['❤', '❤']]",2 months ago,58,es,POS,0.9333655722439289
@josesantoyo9235,"No se puede negar el alto nivel de preparación de Marcelo Ebrard, independientemente de su corriente política. Buena charla.","['No se puede negar el alto nivel de preparación de Marcelo Ebrard, independientemente de su corriente política. Buena charla.', []]",10 days ago,,es,POS,0.8973055332899094
@maxstereo2429,Wow.. . Gracias Totales,"['Wow.. . Gracias Totales', ['👍🏻']]",2 months ago,,es,POS,0.9156528334133327
@lic.aquilinoportestolentin709,SE LA RIFO EL MARCELO,"['SE LA RIFO EL MARCELO', []]",2 months ago,1,es,POS,0.8076990395784378
@alextelez2414,Si algún día Diego logra una entrevista con AMLO el mejor Presidente del mundo va a se epico y mega historico,"['Si algún día Diego logra una entrevista con AMLO el mejor Presidente del mundo va a se epico y mega historico', []]",1 month ago,,es,POS,0.9410995040088892
@generaldecabras5721,Jajaja no me puedo imaginar a Peña Nieto en una entrevista con Diego,"['Jajaja no me puedo imaginar a Peña Nieto en una entrevista con Diego', []]",1 month ago,,es,NEG,-0.5101579427719116
@aldahirflores2496,Se nota cómo Marcelo disfruta que se eleve muy cabron el nivel de plática en una entrevista,"['Se nota cómo Marcelo disfruta que se eleve muy cabron el nivel de plática en una entrevista', []]",2 months ago,70,es,POS,0.6265329644083977
@jeremytompson5801,Alguien me puede decir que idioma habla Diego Ruzzarin? Hahaha buena entrevista  la riquesa persi Lenin Autarquía Coerción Laissez Faire: estas palabras justo me llevan a la siguiente pregunta pueden alguien poner subtítulos del barrio?,"['Alguien me puede decir que idioma habla Diego Ruzzarin? Hahaha buena entrevista  la riquesa persi Lenin Autarquía Coerción Laissez Faire: estas palabras justo me llevan a la siguiente pregunta pueden alguien poner subtítulos del barrio?', ['❤']]",2 months ago (edited),,es,NEU,0.04152027145028114
