username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@rafaelm6380,Parecía una sesión para que limpiará su imagen SIN preguntas y venderla como un capítulo de novela!,"['Parecía una sesión para que limpiará su imagen SIN preguntas y venderla como un capítulo de novela!', []]",3 months ago (edited),1,es,NEG,-0.5121209807693958
@jeahernandez6159,"Bien hecho Escorpión, no era una entrevista fácil de hacer entretenida, o le hacías la barba dándole por su lado o te la comías viva por ser un personaje despreciado por el pueblo. Mantuviste un muy buen balance!","['Bien hecho Escorpión, no era una entrevista fácil de hacer entretenida, o le hacías la barba dándole por su lado o te la comías viva por ser un personaje despreciado por el pueblo. Mantuviste un muy buen balance!', ['🦂', '‼']]",3 months ago,4,es,POS,0.8437749780714512
@annajimenez2673,Se me hizo eterna esta entrevista,"['Se me hizo eterna esta entrevista', []]",3 months ago,1,es,NEG,-0.9230172000825405
@angelleconarobles9313,Gracias escorpión por abrirme  los ojos y saber por quién no votar nunca más como esta señora y todos los del prian,"['Gracias escorpión por abrirme  los ojos y saber por quién no votar nunca más como esta señora y todos los del prian', []]",4 months ago (edited),321,es,POS,0.05206519365310669
@gerardoaguilar8770,"hay algo en lo que no se equivoca Lili Tellez, en que la mamá del genio escorpion, se merece todo...","['hay algo en lo que no se equivoca Lili Tellez, en que la mamá del genio escorpion, se merece todo...', []]",3 months ago,7,es,POS,0.9154204297810793
@juanpablomedinarojano4248,Dios nos libre de una persona como ella,"['Dios nos libre de una persona como ella', []]",3 months ago,8,es,NEG,-0.5787010788917542
@carlosbuscatore,"""ECHEMOS MONTÓN POR MÉXICO""  JAJAJAJAJAJAAAA...INCHE ESCORPIÓN ERES LA VÉRTEBRA","['""ECHEMOS MONTÓN POR MÉXICO""  JAJAJAJAJAJAAAA...INCHE ESCORPIÓN ERES LA VÉRTEBRA', []]",2 months ago,,es,NEG,-0.5854585841298103
@robertonusa4019,Dos comediantes ¡EPICO!,"['Dos comediantes ¡EPICO!', []]",3 months ago,2,es,NEG,-0.7941828109323978
@elingenieromike4876,"Revisa tu cartera Escorpion, esa bandita nomás le falta decir ""cámara banda ya se la saben""","['Revisa tu cartera Escorpion, esa bandita nomás le falta decir ""cámara banda ya se la saben""', []]",3 months ago,4,es,NEG,-0.41641027480363846
@joseluisserna6542,!gracias al PAN por tener a una señora como Lili Tellez  porque debido a eso nunca volveran a gobernar ,"['!gracias al PAN por tener a una señora como Lili Tellez  porque debido a eso nunca volveran a gobernar ', ['😎', '🤣', '🤣', '🤣']]",4 months ago,1.5K,es,NEG,-0.6175671890377998
@rasecccg6414,"No más no termino de ver de una sola vez este circo, cada que entro a verlo me duermo. Gracias escorpión por exhibir que a esta engendró que no hace nada en la vida","['No más no termino de ver de una sola vez este circo, cada que entro a verlo me duermo. Gracias escorpión por exhibir que a esta engendró que no hace nada en la vida', []]",3 months ago,10,es,NEG,-0.9695184524171054
@joseluis_b,Gracias escorpión  ya sabemos por quién no votar,"['Gracias escorpión  ya sabemos por quién no votar', ['🦂']]",3 months ago,7,es,NEU,0.33661896362900734
@KntanT,Que buena entrevista mi escorpión. Ya hasta tendrás invitación a tirar con arco  jeje. Que nos espera con este tipo de candidatos. Osea que ahora cualquiera puede ser presidente (a),"['Que buena entrevista mi escorpión. Ya hasta tendrás invitación a tirar con arco  jeje. Que nos espera con este tipo de candidatos. Osea que ahora cualquiera puede ser presidente (a)', ['🏹']]",2 months ago,,es,POS,0.7155176140367985
@carlosmanuelreyesnajera555,Que rica entrevista me relaje mucho y me quedé bien dormido desde las 7 de la noche  hasta las  6 de la mañana..muchas gracias de lo recomiendo mucho ,"['Que rica entrevista me relaje mucho y me quedé bien dormido desde las 7 de la noche  hasta las  6 de la mañana..muchas gracias de lo recomiendo mucho ', ['😅']]",3 months ago,19,es,POS,0.977927127154544
@julioarzate4095,"Cómo se va a llamar la coalición? 
""Todos contra morena""
""Echemos montón por México""
Se mamó el Escorpión ","['Cómo se va a llamar la coalición? \n""Todos contra morena""\n""Echemos montón por México""\nSe mamó el Escorpión ', ['😂', '😂', '😂', '😂', '😂']]",1 month ago,1,es,NEG,-0.7112982235848904
@raulelguerovargas5184,"Agradezco a escorpión dorado por exhibir  en esta entrevista por quien no debo de votar, cada que habla menos le creo","['Agradezco a escorpión dorado por exhibir  en esta entrevista por quien no debo de votar, cada que habla menos le creo', ['😂']]",4 months ago,271,es,NEG,-0.5459394827485085
@CristianHernandez-gr5qx,Se viene un buen anecdotario saludos escorpi ,"['Se viene un buen anecdotario saludos escorpi ', ['😂', '😂']]",4 months ago,14,es,POS,0.859207218978554
@newyorkgass542,se la dejaste ir toda a dentro pinche escorpion.. eres muy chingon...,"['se la dejaste ir toda a dentro pinche escorpion.. eres muy chingon...', []]",3 months ago,2,es,POS,0.38556477427482605
@gabodlrg6235,Gracias escorpion definitivamente voy a votar por Claudia Sheinbaum ,"['Gracias escorpion definitivamente voy a votar por Claudia Sheinbaum ', ['❤', '❤']]",3 months ago,8,es,POS,0.611461129039526
@josereyes8921,Eres una Gaver mi escorpion !!! Y nada mas con la verdad ,"['Eres una Gaver mi escorpion !!! Y nada mas con la verdad ', ['👍', '👍', '👍']]",3 months ago,,es,NEG,-0.8487383034080267
@mariasosa9324,Lo mejor de este escorpión al volante son los comentarios,"['Lo mejor de este escorpión al volante son los comentarios', []]",2 months ago,,es,POS,0.9083377085626125
@viclevjesslv9957,"Aqui nos damos cuenta de la capacidad que tiene esta mujer 
En verdad no esta capacitada para este cargo 
Ella sola se exhibe 
Viva México","['Aqui nos damos cuenta de la capacidad que tiene esta mujer \nEn verdad no esta capacitada para este cargo \nElla sola se exhibe \nViva México', []]",4 months ago,723,es,NEG,-0.9754325179383159
@saulreyes7866,"Lo mejor son los comentarios   que gusto ver como la gran mayoría de los Mexicanos abrieron los ojos 
Puro AMLO ","['Lo mejor son los comentarios   que gusto ver como la gran mayoría de los Mexicanos abrieron los ojos \nPuro AMLO ', ['🤣', '😂', '🤣', '😂', '❤']]",3 months ago,165,es,POS,0.972692041657865
@MrsDinora7,"Gracias Escorpiòn., porque nos dejaste ver...POR QUIEN NO VOTAR...","['Gracias Escorpiòn., porque nos dejaste ver...POR QUIEN NO VOTAR...', []]",3 months ago,10,es,NEG,-0.43901796638965607
@PHOENIX-sw4im,buenA SE ACABA  se sepultar su candidatura para ser presidenta de mexico felicidades escorpion te ganaste un 10 ya sabemos y tenemos claro con este video que por esta señora jamas de debe votar ni darle una oportunidad.,"['buenA SE ACABA  se sepultar su candidatura para ser presidenta de mexico felicidades escorpion te ganaste un 10 ya sabemos y tenemos claro con este video que por esta señora jamas de debe votar ni darle una oportunidad.', []]",4 months ago,4,es,POS,0.06544318795204163
@cristalarce5792,Y en momentos q nos mantienen humildes ,"['Y en momentos q nos mantienen humildes ', ['😁', '😁']]",3 months ago,,es,NEU,-0.03236211836338043
@JLBoy,Gracias escorpión x exhibir a esta mujer,"['Gracias escorpión x exhibir a esta mujer', []]",3 months ago,9,es,NEG,-0.37468697875738144
@angelfranco5927,"Gracias a esta entrevista, ya me quedo claro que no debo de votar por ella y mejor por Claudia ;)","['Gracias a esta entrevista, ya me quedo claro que no debo de votar por ella y mejor por Claudia ;)', []]",3 months ago,11,es,POS,0.7911596307530999
@ImadaraxHdz,me sorprendí a mi mismo viendo 1 hora de video que hablaba sobre política mayormente XD,"['me sorprendí a mi mismo viendo 1 hora de video que hablaba sobre política mayormente XD', []]",2 months ago,,es,NEU,0.10289140045642853
@armandoc489,"Jajajaja mis respetos para ti mi buen Escorpión Dorado le diste al blanco, Jajajaja cayó redondita ,sin duda alguna el que lo entiendo lo entiendo Jajajaja ,saludos","['Jajajaja mis respetos para ti mi buen Escorpión Dorado le diste al blanco, Jajajaja cayó redondita ,sin duda alguna el que lo entiendo lo entiendo Jajajaja ,saludos', []]",3 months ago,3,es,POS,0.9559093182906508
@linbusfor84,"Esta semana vi una entrevista que le hicieron en Sonora, fingió el acento segun ella; en su estado no la quieren y no votaron por ella sino por morena.","['Esta semana vi una entrevista que le hicieron en Sonora, fingió el acento segun ella; en su estado no la quieren y no votaron por ella sino por morena.', []]",2 months ago,1,es,NEG,-0.9302042596973479
@666alexch,El escorpión dorado exhibiendo a Lili Tellez con humor jaja ,"['El escorpión dorado exhibiendo a Lili Tellez con humor jaja ', ['😂', '😂']]",3 months ago,33,es,NEU,0.06428980827331543
@alderetedavid213,Yo esperando El acento norteño sonorense y que diferente lily SE nota cuando ESTA sobria de cristal..,"['Yo esperando El acento norteño sonorense y que diferente lily SE nota cuando ESTA sobria de cristal..', []]",4 months ago,6,es,POS,0.46121344342827797
@MRPAINTLINE,"Me da pena por el hijo de la  Lilly, se ve que es chido, y tener una mama tan loca...","['Me da pena por el hijo de la  Lilly, se ve que es chido, y tener una mama tan loca...', []]",3 months ago,8,es,NEG,-0.9795510321855545
@odetthsanchez525,"Aquí nos damos cuenta que si queremos un show de stand up vayamos al senado, de verdad que esas personas son una burla para el país","['Aquí nos damos cuenta que si queremos un show de stand up vayamos al senado, de verdad que esas personas son una burla para el país', []]",1 month ago,,es,NEG,-0.9660868586506695
@abramsantana1674,Queremos ver más candidatos al volante aquí convencen más de no votar por ellos jajaja ,"['Queremos ver más candidatos al volante aquí convencen más de no votar por ellos jajaja ', ['🤣', '🤣']]",3 months ago,3,es,NEU,-0.2694002166390419
@jesusdealba6529,"No se imaginan el puto gusto que sentí, cuando la trabajadora de tv azteca dijo ""No la conozco"" Eso no tiene precio, viniendo de una empleada de la misma empresa, donde trabajó 29 años según ella, es un cachetadón en los ovarios para la autonombrada candidata a Presidente de México.","['No se imaginan el puto gusto que sentí, cuando la trabajadora de tv azteca dijo ""No la conozco"" Eso no tiene precio, viniendo de una empleada de la misma empresa, donde trabajó 29 años según ella, es un cachetadón en los ovarios para la autonombrada candidata a Presidente de México.', []]",3 months ago,1,es,NEG,-0.7948556691408157
@CarlosCruz-ok1it,Invita a Noroña y llevalo a los barrios para que veas la reacción de los mexicanos,"['Invita a Noroña y llevalo a los barrios para que veas la reacción de los mexicanos', []]",3 months ago,272,es,NEU,0.29381465166807175
@OoFa-jo3ff,"Me gusta mucho el internet sin censura, que nos damos cuenta como son las personas en realidad ","['Me gusta mucho el internet sin censura, que nos damos cuenta como son las personas en realidad ', ['😊']]",4 months ago,29,es,POS,0.9473695647902787
@cesarraulpadillaaparicio5627,Te la volaste escorpión. Te hubieras parado para ver la reacción de la gente  . Con  el personaje que subiste .. excelente video ,"['Te la volaste escorpión. Te hubieras parado para ver la reacción de la gente  . Con  el personaje que subiste .. excelente video ', ['😅']]",3 months ago,3,es,POS,0.8584090024232864
@adrianagutierrez4042,Se nota la incomodidad del Escorpión   no se cono la aguanto tanto tiempo ,"['Se nota la incomodidad del Escorpión   no se cono la aguanto tanto tiempo ', ['😅', '😅']]",3 months ago,1,es,NEG,-0.9306025425903499
@EricAsaelDS,Espero que salga ya a decir Adela Micha y sus parecidos a decir cuánto le pago la Lela por la entrevista como hicieron con la anterior ️,"['Espero que salga ya a decir Adela Micha y sus parecidos a decir cuánto le pago la Lela por la entrevista como hicieron con la anterior ️', ['💁🏽\u200d♂']]",4 months ago,2,es,NEG,-0.5387990847229958
@AlexisMorales124,Para Lily Tellez : Cárcel para el cartel inmobiliario?,"['Para Lily Tellez : Cárcel para el cartel inmobiliario?', []]",3 months ago,3,es,NEU,-0.2070983164012432
@paulesquer1944,Gracias escorpión por abrirnos los ojos y jamás  votar por lili Téllez 2023.🇲🇽,"['Gracias escorpión por abrirnos los ojos y jamás  votar por lili Téllez 2023.🇲🇽', []]",4 months ago (edited),114,es,NEU,-0.19040563702583313
@chafustic,"QUE PENA para el PRIAnrd  y al mismo tiempo,  QUE BUENO para México que esta sea la ""Calidad"" o mas bien dicho la baja calidad de sus posibles candidatos a la presidencia de la República, (nada que ver con Claudia Sheimbaum o Marcelo Ebrard) con ello MORENA la tiene ganada para el 2023","['QUE PENA para el PRIAnrd  y al mismo tiempo,  QUE BUENO para México que esta sea la ""Calidad"" o mas bien dicho la baja calidad de sus posibles candidatos a la presidencia de la República, (nada que ver con Claudia Sheimbaum o Marcelo Ebrard) con ello MORENA la tiene ganada para el 2023', []]",3 months ago,11,es,NEG,-0.9688701955601573
@baloomapache2980,Increíble la realidad qué describe esta señora.....saludos escorpión por hacer que jóvenes se involucren en la política y que se  cuestionen  sobre su presente y futuro en esta sociedad...,"['Increíble la realidad qué describe esta señora.....saludos escorpión por hacer que jóvenes se involucren en la política y que se  cuestionen  sobre su presente y futuro en esta sociedad...', []]",3 months ago,4,es,NEG,-0.01996016502380371
@bonovoxcaceres5532,"De güeva la entrevista, lo rescatable... su humildad de lela tellez ","['De güeva la entrevista, lo rescatable... su humildad de lela tellez ', ['🤭', '🤭', '🤭']]",3 months ago,,es,POS,0.927656751126051
@marcosgustavoriosjacobo6347,Por fin alguien le hace competencia a Luisito por ser el invitado más apretado,"['Por fin alguien le hace competencia a Luisito por ser el invitado más apretado', []]",4 months ago,53,es,POS,0.8756576282903552
@vgguendulain,"Ay, mi querida Lili, no debiste aceptar la invitación, solo quedó exhibida su ineptitud. ","['Ay, mi querida Lili, no debiste aceptar la invitación, solo quedó exhibida su ineptitud. ', ['😂']]",2 months ago,,es,NEG,-0.9647833751514554
@richardotsuarf1906,Gracias escorpion por invitar a esta mujer asi todos certificamos que nunca va a poder estar con la capacidad de ser gobernante de México.,"['Gracias escorpion por invitar a esta mujer asi todos certificamos que nunca va a poder estar con la capacidad de ser gobernante de México.', []]",3 months ago,94,es,NEG,-0.646226778626442
@sinastark8369,Desenmascarando politicos con el escorpión dorado ... Estaria genial mas vídeos como estos con políticos pero que interactuen con la gente como lo haces tu escorpión ...,"['Desenmascarando politicos con el escorpión dorado ... Estaria genial mas vídeos como estos con políticos pero que interactuen con la gente como lo haces tu escorpión ...', []]",3 months ago (edited),1,es,POS,0.7642922271043062
@Mav_ld7,"Sube a Noroña, pudiera ser uno de los candidatos que muchos quisieran ver …","['Sube a Noroña, pudiera ser uno de los candidatos que muchos quisieran ver …', []]",3 months ago,14,es,POS,0.8535395190119743
@maricarmenjimenez9327,"Mi estimado Escorpión: en la ""dictadura perfecta"" del PRI López Portillo (en los 70s) fue único Candidato, él solo con su voto ganaba, así el pueblo entero no asistiera a las urnas a votar.","['Mi estimado Escorpión: en la ""dictadura perfecta"" del PRI López Portillo (en los 70s) fue único Candidato, él solo con su voto ganaba, así el pueblo entero no asistiera a las urnas a votar.', []]",3 months ago,2,es,NEG,-0.6964473146945238
@elchicozombie,"Terrible forma de expresarse tiene esta señora, lo grandioso aquí es cómo se dio a conocer  para no votar por ella.","['Terrible forma de expresarse tiene esta señora, lo grandioso aquí es cómo se dio a conocer  para no votar por ella.', []]",4 months ago,3,es,NEG,-0.9245131369680166
@chibi_zombie554,Uyy en jardines del Pedregal le ubieras preguntado como se esconde a un niño entre una cama para mí que antes era empacadora ,"['Uyy en jardines del Pedregal le ubieras preguntado como se esconde a un niño entre una cama para mí que antes era empacadora ', ['😂', '😂']]",3 months ago (edited),1,es,NEG,-0.5207622293382883
@Dany0410.,"Ya sé por quién no votar, gracias escorpión! ","['Ya sé por quién no votar, gracias escorpión! ', ['🎉', '❤']]",4 months ago (edited),421,es,POS,0.6983849946409464
@juanjosemartinezolivares3512,"Weyyy gracias por tus locurar de siempre, subir  este tipo de gente de ultraderecha a una plataforma como la tuya, abre una nueva visión a los jovenes de quién son los políticos que nunca aceptan un cambio para México.","['Weyyy gracias por tus locurar de siempre, subir  este tipo de gente de ultraderecha a una plataforma como la tuya, abre una nueva visión a los jovenes de quién son los políticos que nunca aceptan un cambio para México.', []]",3 months ago,1,es,NEG,-0.7556449472904205
@diegogordillomoreno2911,"Desconozco enormemente de politica pero es evidente, por mucho, que no es conveniente, nada de criterio, egocentrismo... enormes ganas de tener su autoestima y seguridad...
VAMOH MEXICO!","['Desconozco enormemente de politica pero es evidente, por mucho, que no es conveniente, nada de criterio, egocentrismo... enormes ganas de tener su autoestima y seguridad...\nVAMOH MEXICO!', []]",4 months ago,5,es,NEG,-0.9532824503257871
@pablohazmelorico321,"Benditas redes sociales...gracias al internet sé que el prian debe ser sepultado. La loca del Senado que atacaba con ""su periodismo"" al narcoprian ahora lo quiere representar ","['Benditas redes sociales...gracias al internet sé que el prian debe ser sepultado. La loca del Senado que atacaba con ""su periodismo"" al narcoprian ahora lo quiere representar ', ['😅', '😅', '😅', '😂', '😂', '😂', '😂', '😂', '😂']]",3 months ago,1,es,NEG,-0.9442997807636857
@Alex.2885,"Se vio muy notorio que llevaba guaruras tanto la camioneta blanca  siguiéndolos como el que estaba atrás de ella sentado
Por otra parte la calle que recorrió fueron muy distintas que las que recorrió con CLAUIDA","['Se vio muy notorio que llevaba guaruras tanto la camioneta blanca  siguiéndolos como el que estaba atrás de ella sentado\nPor otra parte la calle que recorrió fueron muy distintas que las que recorrió con CLAUIDA', []]",3 months ago (edited),1,es,NEU,-0.008971400558948517
@DavidCruz-gc3cd,  solo me causa risa la lokita Tellez ja.  Alucina bien gacho jajaja ,"['  solo me causa risa la lokita Tellez ja.  Alucina bien gacho jajaja ', ['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '🤣']]",3 months ago,2,es,NEG,-0.9473959747701883
@TECnovato,"Me muero de la Risa, pobrecita Lili, no va ganar ni de chiste, tiene más posibilidades el escoprpion.","['Me muero de la Risa, pobrecita Lili, no va ganar ni de chiste, tiene más posibilidades el escoprpion.', []]",4 months ago (edited),595,es,NEG,-0.816606130450964
@jonag.fierro1352,"eres un Dios mi escorpión, no solo eres el dios del interneis si no también un gran periodista imparcial, divertido y picante, sigue asi, saludos","['eres un Dios mi escorpión, no solo eres el dios del interneis si no también un gran periodista imparcial, divertido y picante, sigue asi, saludos', []]",3 months ago,1,es,POS,0.9774363746400923
@carlosoy,"QUE BUEN VIDEO, GRACIAS POR ENSEÑARLE A LA GENTE POR QUIEN NO VOTAR MAS MI ESCORPION , NO DUDO QUE DESPUES TE PIDAN QUE LO TUMBES, LO BUENO QUE YA ME LO ROBE JEJEJEJE","['QUE BUEN VIDEO, GRACIAS POR ENSEÑARLE A LA GENTE POR QUIEN NO VOTAR MAS MI ESCORPION , NO DUDO QUE DESPUES TE PIDAN QUE LO TUMBES, LO BUENO QUE YA ME LO ROBE JEJEJEJE', ['😎']]",4 months ago,15,es,POS,0.9077215497381985
@JoseOrtega-ud2ps,Mejor sube otra vez a Luisito comunica. Nada más para que sea una mejor entrevista.,"['Mejor sube otra vez a Luisito comunica. Nada más para que sea una mejor entrevista.', ['😂']]",3 months ago,3,es,NEU,0.1601206660270691
@iraimreyes8453,"Y la pregunta que todos esperábamos????
La de la niña que casualmente apareció en la cama dónde ella se sentó?
Te pasas Escorpión, esa era una super pregunta, que pasó con ese caso? Cuál es su verdad?","['Y la pregunta que todos esperábamos????\nLa de la niña que casualmente apareció en la cama dónde ella se sentó?\nTe pasas Escorpión, esa era una super pregunta, que pasó con ese caso? Cuál es su verdad?', []]",4 months ago,4,es,NEG,-0.8386384434998035
@salvadormagana3809,Jajajaja pero me recargo de la risa no manches de vale soñar.,"['Jajajaja pero me recargo de la risa no manches de vale soñar.', []]",1 month ago,1,es,POS,0.57543084025383
@jesusruiz8255,Que mujer tan nefasta y falsa !!!!!!! bien Escorpión  que bueno evidenciar a este tipo de personas ,"['Que mujer tan nefasta y falsa !!!!!!! bien Escorpión  que bueno evidenciar a este tipo de personas ', ['👌🏻', '👌🏻']]",4 months ago,554,es,NEG,-0.9278046060353518
@emgmg4400,"Sólo vine a leer a la banda, haber que opinan de la lurias, y con mucho gusto confirmo que nadie la toma en serio a cucu cucu tellez 
Y ella en su viaje  de presidenta  
Me encantaría verla cuando saque su voto, el de ella ","['Sólo vine a leer a la banda, haber que opinan de la lurias, y con mucho gusto confirmo que nadie la toma en serio a cucu cucu tellez \nY ella en su viaje  de presidenta  \nMe encantaría verla cuando saque su voto, el de ella ', ['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']]",3 months ago,3,es,NEG,-0.676312193274498
@carmenhernandez-oj2yp,"gracias escorpion, ahora reafirmo por quien no votar.","['gracias escorpion, ahora reafirmo por quien no votar.', []]",3 months ago,4,es,NEU,0.21128620207309723
@martingutierrez1023,Yo soy un siudadano y voy a votar  y se los juro que ni loco boto por esa señora solo escuché la mexicanos no regresemos a lo mismo no más PRI y menos el pan son traidores a nuestros amado México,"['Yo soy un siudadano y voy a votar  y se los juro que ni loco boto por esa señora solo escuché la mexicanos no regresemos a lo mismo no más PRI y menos el pan son traidores a nuestros amado México', []]",3 months ago,,es,NEG,-0.7786936201155186
@francoperez5254,"Sin duda esta entrevista fue un gran éxito. Ahora con mayor razón mi voto estará lejos de cualquier proyecto que tenga que ver con esta señora. Espero que te hayan pagado muy bien Scorpion porque por más que intentaste hacerla lucir, te fue imposible debido a que esta persona es un hígado. Al tiempo.","['Sin duda esta entrevista fue un gran éxito. Ahora con mayor razón mi voto estará lejos de cualquier proyecto que tenga que ver con esta señora. Espero que te hayan pagado muy bien Scorpion porque por más que intentaste hacerla lucir, te fue imposible debido a que esta persona es un hígado. Al tiempo.', []]",3 months ago,2,es,NEG,-0.8008531294763088
@paolaconde6926,Jamas votaria x ella  gracias prian por abrirle las puertas a esta señora jajaja,"['Jamas votaria x ella  gracias prian por abrirle las puertas a esta señora jajaja', ['😅', '😅', '😂', '😂', '😂']]",2 months ago (edited),1,es,POS,0.26081235706806183
@Antraxion0007,VOTO MASIVA POR MORENA QUIEN VAYA APOYARL@,"['VOTO MASIVA POR MORENA QUIEN VAYA APOYARL@', []]",3 months ago,68,es,NEU,0.0830107107758522
@jesusrivera810,"Que buen video,  reforcé mi decisión de por quien no votar","['Que buen video,  reforcé mi decisión de por quien no votar', []]",4 months ago,3,es,POS,0.9172249617986381
@adrycor5233,Felicidades escorpion tu necesad por encontrar a un peor invitado que luisito lo lograste ,"['Felicidades escorpion tu necesad por encontrar a un peor invitado que luisito lo lograste ', ['😂']]",3 months ago,4,es,NEG,-0.006831765174865723
@ocm8513,Directo esa loca al psiquiátrico!!!Bien escorpión por la entrevista!!!,"['Directo esa loca al psiquiátrico!!!Bien escorpión por la entrevista!!!', []]",3 months ago,2,es,POS,0.6442619413137436
@sebastiansantiago1460,"Gracias escorpion, ya se por quién no votar.","['Gracias escorpion, ya se por quién no votar.', []]",4 months ago,4,es,POS,0.6207596026360989
@mvshoes5674,"Jaja me cago de risa cómo dice no traigo mi cartera , alguien trae?","['Jaja me cago de risa cómo dice no traigo mi cartera , alguien trae?', []]",3 months ago,1,es,NEU,-0.36277977377176285
@user-jm2cg9tj6h,"Si yo fuera el escorpión, no aguantaría reírme de La Telúrica Téllez ","['Si yo fuera el escorpión, no aguantaría reírme de La Telúrica Téllez ', ['😂', '😂', '😂']]",4 months ago,34,es,NEG,-0.7250659689307213
@erickalvarado6506,"Acabo de aplicar los tamiz hace unas horas, nunca han faltado y eso que llevo 5 años aplicándolos.  

¿De donde saca la info tú y ella?","['Acabo de aplicar los tamiz hace unas horas, nunca han faltado y eso que llevo 5 años aplicándolos.  \n\n¿De donde saca la info tú y ella?', ['😂']]",4 months ago,6,es,NEU,0.23305238038301468
@emmanuelgomezrendon5556,"No lo pude terminar de ver por que ya era demasiado de ver a esta mujer, pero se agradece por que puedes confirmar que votar por Lilly Tellez seria un error.","['No lo pude terminar de ver por que ya era demasiado de ver a esta mujer, pero se agradece por que puedes confirmar que votar por Lilly Tellez seria un error.', []]",3 months ago,1,es,NEG,-0.7966203894466162
@issrael9,"Solo aguante 10 minutos de oír a esta señora, mejor me vine a leer los comentarios y creo que fue lo mejor.","['Solo aguante 10 minutos de oír a esta señora, mejor me vine a leer los comentarios y creo que fue lo mejor.', []]",3 months ago,1,es,POS,0.9021619856357574
@adangonzalezluna4884,"te hubieras parado con la banda, asi como lo hiciste con claudia, hubiera sido el mejor escorpion al volante","['te hubieras parado con la banda, asi como lo hiciste con claudia, hubiera sido el mejor escorpion al volante', ['🤣', '🤣', '🤣', '🤣', '🤣', '🤣']]",3 months ago,3,es,POS,0.5369957908987999
@juanlucio7359,Que se puede esperar de esta reportera,"['Que se puede esperar de esta reportera', ['😊']]",2 months ago,,es,NEG,-0.8269978240132332
@gustavobenitez7479,"Pobre señora con todo respeto, no creo que alguien vote por ella eso si seria un escándalo!!!","['Pobre señora con todo respeto, no creo que alguien vote por ella eso si seria un escándalo!!!', []]",3 months ago,79,es,NEG,-0.9526646570302546
@AsahiGUZMANcastillo,"Felicidades escorpión por tu profesionalismo y tu entrevista 
Pero no caigas tan bajo nuevamente, nos dejo muy claro la hipocresía ","['Felicidades escorpión por tu profesionalismo y tu entrevista \nPero no caigas tan bajo nuevamente, nos dejo muy claro la hipocresía ', ['😊']]",3 months ago,1,es,NEG,-0.7987850867211819
@gustavodamian1118,Esta entrevista es lo mejor que pudo hacer Alex Montiel por el país,"['Esta entrevista es lo mejor que pudo hacer Alex Montiel por el país', []]",4 months ago,3,es,POS,0.9452439951710403
@carlosedmundo,"Te fuiste leve, Escorpión, pero lo que se necesitaba era exponer cómo es la tipa esta y funcionó. Te quiero mucho.","['Te fuiste leve, Escorpión, pero lo que se necesitaba era exponer cómo es la tipa esta y funcionó. Te quiero mucho.', []]",2 months ago,,es,POS,0.8376928195357323
@viclun12,"Me hubiera gustado oirla en su ""auténtico  acento "" sonorense","['Me hubiera gustado oirla en su ""auténtico  acento "" sonorense', []]",3 months ago,4,es,POS,0.6359995827078819
@JoseAndres-ry1wz,Lili Téllez ,"['Lili Téllez ', ['💪', '💪', '💪', '💪']]",3 months ago,,es,NEU,0.10153847932815552
@omarramirez1442,"Lili Téllez eres la mejor opción para terminar y sepultar al prian, ARRIBA LA 4T.","['Lili Téllez eres la mejor opción para terminar y sepultar al prian, ARRIBA LA 4T.', []]",3 months ago,82,es,POS,0.44102442264556885
@ivanflores8639,"Me encanta la frase de Ragnar en Vikingos: El poder corrompe a los mejores y atrae a los peores.
Está vieja y toda la oposición están neuróticos y desesperados y lo peor que mucha gente aún cree sus mentiras","['Me encanta la frase de Ragnar en Vikingos: El poder corrompe a los mejores y atrae a los peores.\nEstá vieja y toda la oposición están neuróticos y desesperados y lo peor que mucha gente aún cree sus mentiras', []]",3 months ago,1,es,NEG,-0.9653532127849758
@eustaquionava4795,Gracias x exibirla ahora todos somos 4t,"['Gracias x exibirla ahora todos somos 4t', []]",4 months ago,5,es,POS,0.3124445676803589
@eduardoparra3692,"Gracias escorpion confirmo de no vitar nunca por el pripan, y menos por ella","['Gracias escorpion confirmo de no vitar nunca por el pripan, y menos por ella', []]",2 months ago,,es,NEG,-0.395998015999794
@carolaina4415,"Escorpión parece que en esta ocasión no hiciste tu tarea y no investigaste bien a esta señora o de plano te dio miedo que se te pusiera loca en el auto, porque no le preguntaste de cuando se vendió en el caso de Paulette tal como lo mencionan en el documental y gracias a eso le dieron un programa de noticiero.","['Escorpión parece que en esta ocasión no hiciste tu tarea y no investigaste bien a esta señora o de plano te dio miedo que se te pusiera loca en el auto, porque no le preguntaste de cuando se vendió en el caso de Paulette tal como lo mencionan en el documental y gracias a eso le dieron un programa de noticiero.', []]",3 months ago,5,es,NEG,-0.9722664416767657
@Mfranco1975,Y el guarura atrás !!  Con su corbata de Morena,"['Y el guarura atrás !!  Con su corbata de Morena', ['😂', '😂', '😂', '😂', '😂', '😂']]",3 months ago,1,es,NEG,-0.69278284907341
@MsJorge17,"Grande Escorpión, subiendo a todo tipo de personajes incluyendo al hijo de Chucky. ","['Grande Escorpión, subiendo a todo tipo de personajes incluyendo al hijo de Chucky. ', ['🤣']]",4 months ago,93,es,POS,0.9008453651331365
