username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@gcen1,estuvo de huevos la entrevista con el nuevo presidente Noroña,"['estuvo de huevos la entrevista con el nuevo presidente Noroña', []]",2 months ago,1,es,POS,0.9121748730540276
@nancycastrot.3251,Es la primera vez que me shuto todo el video excelente entrevista escorpion! Saludos Dip Noroña usted va a ser el próximo Presidente,"['Es la primera vez que me shuto todo el video excelente entrevista escorpion! Saludos Dip Noroña usted va a ser el próximo Presidente', []]",3 months ago,88,es,POS,0.9704176466912031
@antoniolopez6586,Adán o noroña al cien gracias señores,"['Adán o noroña al cien gracias señores', []]",2 months ago,2,es,NEU,0.2680561803281307
@compasalazar3767,se mira genuino Noroña!,"['se mira genuino Noroña!', []]",2 months ago,3,es,POS,0.9136960301548243
@maguicontrerasmtz3428,"Sin duda alguna, la mayoría de los candidatos que aspiran a la gobernatura, son competentes y dignos de este país.","['Sin duda alguna, la mayoría de los candidatos que aspiran a la gobernatura, son competentes y dignos de este país.', []]",2 months ago,,es,POS,0.9013550635427237
@sheko1558,"Vamos ñoroñoña jejeje eres mi proximo candidato, y votare por ti, saludos desde Chiapas, animo Noroña!!! Si se puede!!!","['Vamos ñoroñoña jejeje eres mi proximo candidato, y votare por ti, saludos desde Chiapas, animo Noroña!!! Si se puede!!!', []]",2 months ago,1,es,POS,0.880305327475071
@walkerbautista7744,Alguien que analize las vistas de cada video de los candidatos en escorpión al volante y haga un resumen en un vídeo jajaja pá verlo,"['Alguien que analize las vistas de cada video de los candidatos en escorpión al volante y haga un resumen en un vídeo jajaja pá verlo', []]",2 months ago,,es,NEU,-0.011745709925889969
@gildel346,"Me sorprendió mucho Noroña, Wow. Me puso a pensar.","['Me sorprendió mucho Noroña, Wow. Me puso a pensar.', []]",3 months ago,73,es,POS,0.8226730152964592
@zullyct181,"Total apoyo  Noroña ....mi voto va contigo...un lujo de invitado, felicidades.","['Total apoyo  Noroña ....mi voto va contigo...un lujo de invitado, felicidades.', []]",2 months ago,1,es,POS,0.9529822980985045
@arturomusic6095,️🇲🇽EL PUEBLO DECIDE NOROÑA ES EL QUE SIGUE 🇲🇽,"['️🇲🇽EL PUEBLO DECIDE NOROÑA ES EL QUE SIGUE 🇲🇽', ['✨', '🎈']]",2 months ago,,es,NEU,-0.13442250341176987
@sgtmacvcampos6476,"El sabía de Garcia luna, un ejemplo a seguir ","['El sabía de Garcia luna, un ejemplo a seguir ', ['👍🏻']]",2 months ago,1,es,POS,0.5612580925226212
@juliomorales4036,Todo mí apoyo al señor Noroña futuro presidente ,"['Todo mí apoyo al señor Noroña futuro presidente ', ['🙏', '🎉', '🎉']]",2 months ago,1,es,POS,0.3856338858604431
@deliayanetsanchezo.3193,"Noroña, Noroña, Noroña, Noroña!","['Noroña, Noroña, Noroña, Noroña!', ['👍']]",2 months ago,1,es,NEU,0.019660532474517822
@MyMexicanzombie,Sr. NOROÑA tiene mi total apoyo ,"['Sr. NOROÑA tiene mi total apoyo ', ['🎉', '🎉', '🎉', '🎉', '🎉', '🎉', '🎉', '🎉', '🎉', '🎉', '🎉']]",3 months ago,39,es,POS,0.3379143178462982
@elisurflores4529,Solo vine por el Diputado ojalá lo hagas con los demás Scorpion,"['Solo vine por el Diputado ojalá lo hagas con los demás Scorpion', []]",2 months ago,1,es,NEU,0.053338102996349335
@iranpacheco8194,"Noroña es puebloooooo! 

Ánimo! Nos vemos en el 2024","['Noroña es puebloooooo! \n\nÁnimo! Nos vemos en el 2024', ['❤', '❤', '❤', '❤', '❤', '❤']]",2 months ago,2,es,POS,0.7741411291062832
@JulioGarcia-pq2hv,"Sólo hay un candidato del Pueblo y ése es Noroña, Marcelo es híper Fifí, pasaría lo que pasó con el en CDMX y su sucesor ladrón Miguel Ángel Mancera, Claudia tiene valores pero fresa  no dejá de ser, Adan Augusto no convence","['Sólo hay un candidato del Pueblo y ése es Noroña, Marcelo es híper Fifí, pasaría lo que pasó con el en CDMX y su sucesor ladrón Miguel Ángel Mancera, Claudia tiene valores pero fresa  no dejá de ser, Adan Augusto no convence', ['🍓']]",2 months ago,5,es,NEG,-0.8902533333748579
@humbertolugo46,Puras joyas en la politica Mexicana! Y muchos haciendo precampaña impunemente ,"['Puras joyas en la politica Mexicana! Y muchos haciendo precampaña impunemente ', ['😅']]",2 months ago,,es,NEG,-0.9378800615668297
@morocgo,Este señor tuvo los tanates de señalar a Garcia Luna en su cara como asesino!!,"['Este señor tuvo los tanates de señalar a Garcia Luna en su cara como asesino!!', []]",1 month ago,3,es,NEG,-0.9033719226717949
@gabrielbazal,"Inteligente, culto, letrado, con huevos y sobre todo corazón, del pueblo para el pueblo.","['Inteligente, culto, letrado, con huevos y sobre todo corazón, del pueblo para el pueblo.', []]",3 months ago,271,es,POS,0.8622737377882004
@callejero5991,"Gracias escorpión, ahora se por quien si votar.","['Gracias escorpión, ahora se por quien si votar.', []]",2 months ago,,es,POS,0.7913813414052129
@Starmanonearth,"Ojala qué el Sr. Presidente reflexione y realmente permita que el pueblo elija... Porque si hace eso seguramente el pueblo sabio elegirá al Compañero Gerardo Fernández Noroña. Es un hombre culto, ama a México más que muchos, es Valiente y dice las cosas al chile... En una persona así... Yo sí confío.
GERARDO FERNÁNDEZ NOROÑA... PRESIDENTE.....","['Ojala qué el Sr. Presidente reflexione y realmente permita que el pueblo elija... Porque si hace eso seguramente el pueblo sabio elegirá al Compañero Gerardo Fernández Noroña. Es un hombre culto, ama a México más que muchos, es Valiente y dice las cosas al chile... En una persona así... Yo sí confío.\nGERARDO FERNÁNDEZ NOROÑA... PRESIDENTE.....', []]",2 months ago,3,es,POS,0.8831654973328114
@boss2bt,"Ahora sube al cabecita de algodon¡ sería épico ver como por primera vez,en toda la historia del escorpión al volante, te dejan de lado por saludar o tomarse una foto con el peje. ","['Ahora sube al cabecita de algodon¡ sería épico ver como por primera vez,en toda la historia del escorpión al volante, te dejan de lado por saludar o tomarse una foto con el peje. ', ['😂']]",1 month ago,,es,NEG,-0.7165640071034431
@danielcisneros4263,Soy un fundador de Morena y voy con Noroña hasta el final. Una segunda parte escorpión dorado.,"['Soy un fundador de Morena y voy con Noroña hasta el final. Una segunda parte escorpión dorado.', []]",2 months ago,5,es,NEU,0.2643067091703415
@leobecerra-dz4lf,NOROÑA ES QUIEN SE LA A PARTIDO MANO A MANO EN LA LUCHA POR EL PUEBLO JUNTO A AMLO YES JUSTO EL MEJOR REELEVO el pueblo exige aNORÑA PARA EL 24  ASÍ DE FÁCIL MIS QUERIDOS HERMANOS,"['NOROÑA ES QUIEN SE LA A PARTIDO MANO A MANO EN LA LUCHA POR EL PUEBLO JUNTO A AMLO YES JUSTO EL MEJOR REELEVO el pueblo exige aNORÑA PARA EL 24  ASÍ DE FÁCIL MIS QUERIDOS HERMANOS', []]",2 months ago,,es,POS,0.5562409609556198
@soymikkaelo,Escorpión si te preparaste. Muy buena entrevista. Mi voto será para NOROÑA,"['Escorpión si te preparaste. Muy buena entrevista. Mi voto será para NOROÑA', []]",3 months ago,156,es,POS,0.9518464663997293
@mariogv2611,Si gana Noroña espero que no nos traicione 🇲🇽,"['Si gana Noroña espero que no nos traicione 🇲🇽', ['🙏🏻']]",3 weeks ago,,es,NEU,0.06616988778114319
@user-sb4nq6jb9s,"Noroña está muy preparado, te la rifaste con este Señorón.","['Noroña está muy preparado, te la rifaste con este Señorón.', []]",2 months ago,,es,POS,0.9593565287068486
@OdettaBOOOM,'debería viajar en burro pero te busqué y estabas ocupado' jajajaja,"[""'debería viajar en burro pero te busqué y estabas ocupado' jajajaja"", []]",2 months ago,1,es,NEG,-0.5114996545016766
@AbelGutierrez7777,Con que tuviéramos sólo un de los de Noroña sería  suficiente  para sacar adelante al país.  Deseo firmemente que Noroña se lleve  la elección. Mi apoyo al 100%,"['Con que tuviéramos sólo un de los de Noroña sería  suficiente  para sacar adelante al país.  Deseo firmemente que Noroña se lleve  la elección. Mi apoyo al 100%', ['🥚']]",2 months ago,1,es,POS,0.6628066599369049
@GabrielGonzalez-gl6si,voy a poner este video con mi crush para que cada vez que noroña diga cabrón nos demos un beso,"['voy a poner este video con mi crush para que cada vez que noroña diga cabrón nos demos un beso', []]",2 months ago,1,es,NEU,-0.0051331669092178345
@GustavoHernandez-xz2bt,"Me gusto mucho esta  entrevista ,   no tan formal que en otras ocasiones, saludos Próximo Presidente ¡¡¡¡,","['Me gusto mucho esta  entrevista ,   no tan formal que en otras ocasiones, saludos Próximo Presidente ¡¡¡¡,', []]",3 months ago,172,es,POS,0.9381430861540139
@mexicanrude,"A webo, con el tío Porroñas :3 el pueblo decide, Noroña es el que sigue.","['A webo, con el tío Porroñas :3 el pueblo decide, Noroña es el que sigue.', []]",1 month ago,2,es,NEU,0.2900400310754776
@laudjg1154,"La.mejor entrevista de estos presidenciales, mi voto para este señor que definitivo sabe ser diplomático","['La.mejor entrevista de estos presidenciales, mi voto para este señor que definitivo sabe ser diplomático', []]",2 months ago,7,es,POS,0.9227231265977025
@rubenrm4284,Este video va a ser el primer paso a la siguiente presidencia de noroña ,"['Este video va a ser el primer paso a la siguiente presidencia de noroña ', ['😅']]",2 months ago,1,es,POS,0.3608924522995949
@Charly-666,Ya quiero que llegue scorpion a 10 millones de suscriptores,"['Ya quiero que llegue scorpion a 10 millones de suscriptores', []]",2 months ago,,es,POS,0.584224283695221
@yosoyyo2655,Mi GALLO 🇲🇽🇲🇽GFN..,"['Mi GALLO 🇲🇽🇲🇽GFN..', []]",2 months ago,1,es,NEU,0.016653016209602356
@griceldacuevas5779,Saludos a nuestro próximo presidente sr noroña usted el mejor ️ ,"['Saludos a nuestro próximo presidente sr noroña usted el mejor ️ ', ['♥', '🙏🏻']]",3 months ago,63,es,POS,0.9077015090733767
@rafaelromero976,El escorpion sala a todos los    presidenciales  que asisten  a sus  entrevistas ,"['El escorpion sala a todos los    presidenciales  que asisten  a sus  entrevistas ', ['😂', '😂', '😂', '😂', '😂']]",1 month ago,,es,NEU,0.046509236097335815
@LuisMartinez-er1xy,"El Doctor Noroña dando sus recetas!! si queda como candidato, tiene mi voto.","['El Doctor Noroña dando sus recetas!! si queda como candidato, tiene mi voto.', ['😎']]",2 months ago (edited),8,es,POS,0.6909440085291862
@CarlosJimenez-sk2et,"Felicidades Escorpión, ya te volviste famoso por haber invitado a una persona tan importante como el diputado Fernández Noroña, definitivamente te levantó el rating.","['Felicidades Escorpión, ya te volviste famoso por haber invitado a una persona tan importante como el diputado Fernández Noroña, definitivamente te levantó el rating.', []]",2 months ago,,es,POS,0.966170072555542
@eloygonzalezceron7733,APOYO  TOTAL  A  MI   PRESIDENTE   Y    A   NOROÑA   QUE    SERA    EL  SIGUIENTE.,"['APOYO  TOTAL  A  MI   PRESIDENTE   Y    A   NOROÑA   QUE    SERA    EL  SIGUIENTE.', []]",2 months ago,1,es,POS,0.3799355924129486
@gabrielsalazar7940,Venga señor noroña.       Peluche en el estucheee,"['Venga señor noroña.       Peluche en el estucheee', []]",2 months ago,1,es,NEU,0.1044805645942688
@jorgeronaldotrujilloorozco2922,Este si es el mejor video que hayas echo te politica mi estimado escorpion.,"['Este si es el mejor video que hayas echo te politica mi estimado escorpion.', []]",3 months ago,49,es,POS,0.9360777521505952
@lalaescobedohurtado9707,me encantooooo,"['me encantooooo', []]",2 months ago,1,es,POS,0.8856262676417828
@Ericjero,"Noroña ¡PRESIDENTE! 🇲🇽🇲🇽🇲🇽 NO ESTÁS SOLO, NO ESTAS SOLO. 🇲🇽🇲🇽🇲🇽🇲🇽","['Noroña ¡PRESIDENTE! 🇲🇽🇲🇽🇲🇽 NO ESTÁS SOLO, NO ESTAS SOLO. 🇲🇽🇲🇽🇲🇽🇲🇽', ['🎉', '🎉']]",2 months ago,,es,NEG,-0.3983566090464592
@AngelFlores-sn9jl,Noroña ,"['Noroña ', ['🎉', '🎉', '🎉', '🎉']]",1 day ago,,es,NEU,-0.20683929324150085
@joshjs1842,Arriba noroña uste puede aser todo bien para mexico grasias adios lobendiga siempre,"['Arriba noroña uste puede aser todo bien para mexico grasias adios lobendiga siempre', []]",2 months ago,,es,POS,0.9195582810789347
@marcososegeda3985,Al 1000*000 y medio noroña arriva echele ganas y no se me apachurre cuando lo quiran haser enojar vamos campeon,"['Al 1000*000 y medio noroña arriva echele ganas y no se me apachurre cuando lo quiran haser enojar vamos campeon', ['🎉', '😮']]",2 months ago,2,es,NEG,-0.6148939356207848
@nefcortes633,"Yo lo conocí cuando tenía 14 años en videos de Youtube, de los actos de desobediencia civil cuando el gobierno se pasa de chorizo, lo veía radical y rebelde como yo en esa edad, ahora con 26 años y viendo que de verdad sigue los mismos principios, es super honesto y no sabía por quien votar, iba muy encaminado por Ebrard pero no estoy tan conforme co hola su trabajo en la CDMX. Ahora agradezco de verdad a Dios por ponerlo como sucesor de AMLO. NOROÑA PARA PRESIDENTE ","['Yo lo conocí cuando tenía 14 años en videos de Youtube, de los actos de desobediencia civil cuando el gobierno se pasa de chorizo, lo veía radical y rebelde como yo en esa edad, ahora con 26 años y viendo que de verdad sigue los mismos principios, es super honesto y no sabía por quien votar, iba muy encaminado por Ebrard pero no estoy tan conforme co hola su trabajo en la CDMX. Ahora agradezco de verdad a Dios por ponerlo como sucesor de AMLO. NOROÑA PARA PRESIDENTE ', ['❤', '❤']]",3 months ago (edited),310,es,POS,0.6096438094973564
@marianitaville1877,Excelentísimo video es el mejor que he visto en mucho tiempo con todo respeto a los otros candidatos pero el más indicado para seguir los pasos de nuestro presidente Andrés Manuel López Obrador es el diputado noroña,"['Excelentísimo video es el mejor que he visto en mucho tiempo con todo respeto a los otros candidatos pero el más indicado para seguir los pasos de nuestro presidente Andrés Manuel López Obrador es el diputado noroña', []]",2 months ago,,es,POS,0.9315158240497112
@user-jh4we2vl4w,"Como han cambiado las cosas, xochilt presidente ","['Como han cambiado las cosas, xochilt presidente ', ['😉', '💪']]",1 day ago,,es,POS,0.30275051295757294
@armandolara7723,Todas  tenemos que  pagar  impuestos  asi Mero mi noroña  y hechar  andar  las leyes  criminals  al bote,"['Todas  tenemos que  pagar  impuestos  asi Mero mi noroña  y hechar  andar  las leyes  criminals  al bote', []]",2 months ago,2,es,NEG,-0.8640072643756866
@lagarnachaacochambradaluna108,"Escorpio y Noroña son mis dos personalidades , los amo utos","['Escorpio y Noroña son mis dos personalidades , los amo utos', []]",9 days ago,,es,POS,0.9038660656660795
@elmunecoecatepec9387,estuvo bueno ,"['estuvo bueno ', []]",2 months ago,1,es,POS,0.40767529606819153
@joseluisrazonpacheco5640,Ese Noroña es lo que él movimiento necesita,"['Ese Noroña es lo que él movimiento necesita', []]",3 months ago,336,es,NEG,-0.04271137714385986
@angelichuis,"Muy buena opción,  lo estoy considerando para mo voto","['Muy buena opción,  lo estoy considerando para mo voto', []]",2 weeks ago,1,es,POS,0.6913692001253366
@xola2097,"La lagunilla puerta 8, Angel siempre esperando a evelin 5pm. De ahí nació un amor. ","['La lagunilla puerta 8, Angel siempre esperando a evelin 5pm. De ahí nació un amor. ', ['😢']]",2 months ago,2,es,POS,0.6988364197313786
@ismaelmendoza5350,LA ENTREVISTA MAS ICONICA EN ÉSTE CANAL DE MEDIO PELO...!!!,"['LA ENTREVISTA MAS ICONICA EN ÉSTE CANAL DE MEDIO PELO...!!!', []]",1 month ago,,es,NEG,-0.1604786515235901
@jesusvalencia6878,"ES D SABIOS CAMBIAR D OPINIÓN, OJALA Q CONTIENDA PARA LA PRESIDENCIA 🇲🇽 EL COMPAÑERO NOROÑA🇲🇽🇲🇽🇲🇽🇲🇽","['ES D SABIOS CAMBIAR D OPINIÓN, OJALA Q CONTIENDA PARA LA PRESIDENCIA 🇲🇽 EL COMPAÑERO NOROÑA🇲🇽🇲🇽🇲🇽🇲🇽', ['✌', '❤']]",2 months ago,8,es,NEU,-0.1611045002937317
@juanaparicio7770,Vamos Noroña a donde tope,"['Vamos Noroña a donde tope', []]",2 months ago,2,es,POS,0.25444772839546204
@fernandomartinez9470,PURO NOROÑA (2024🇲🇽)...,"['PURO NOROÑA (2024🇲🇽)...', ['👍🏻', '💪🏻', '👊🏻', '💯', '😎', '🥳']]",2 months ago (edited),102,es,NEU,-0.23765546828508377
@aychingao,Escupion al votante. No conocia este programa. Vamos Noroña!,"['Escupion al votante. No conocia este programa. Vamos Noroña!', []]",2 months ago,1,es,NEU,0.015551850199699402
@AGUILAVIAJERA-bp3ws,NOROÑA SERÁ NUESTRO PRESIDENTE 2024-2030... Desde que escuché a Noroña por primera vez supe que este hombre me representa.,"['NOROÑA SERÁ NUESTRO PRESIDENTE 2024-2030... Desde que escuché a Noroña por primera vez supe que este hombre me representa.', []]",2 months ago,28,es,POS,0.8756730780005455
@rodrigocont2916,"Noroña que regresen la pensión por jubilación es un derecho para todos los mexicanos trabajadores, las Afores son un robo y es un crímen,
Saludos.","['Noroña que regresen la pensión por jubilación es un derecho para todos los mexicanos trabajadores, las Afores son un robo y es un crímen,\nSaludos.', []]",2 months ago,2,es,NEG,-0.9653993342071772
@marioc8716,Escorpión estaria bueno .una entrevista al volante con rey grupero,"['Escorpión estaria bueno .una entrevista al volante con rey grupero', []]",2 months ago,,es,POS,0.5258623966947198
@yurbar2853,VAMOS CON NOROÑA ,"['VAMOS CON NOROÑA ', ['🎉', '🎉', '🎉']]",30 minutes ago,,es,NEU,0.13375210762023926
@jesusramonllanesmedina9843,Viva mi Noroña! Voto seguro,"['Viva mi Noroña! Voto seguro', ['🎉']]",3 months ago,123,es,POS,0.713065180927515
@albagalvandiaz7732,Apoyo total al señor Noroña ,"['Apoyo total al señor Noroña ', ['❤']]",2 months ago,,es,POS,0.2767382264137268
@serbandoparamo8617,Voy contigo Noroña ,"['Voy contigo Noroña ', ['✌🏾']]",1 month ago,,es,NEU,-0.02805301547050476
@ginaperezgarcia7024,Solo a mí me dieron ganas de votar por noroña?,"['Solo a mí me dieron ganas de votar por noroña?', []]",2 months ago,2,es,NEG,-0.9453043532557786
@mapleitzcoatlkrycek5039,Muy buena charla entre los dos pero Noroña a veces sigue con su monólogo.,"['Muy buena charla entre los dos pero Noroña a veces sigue con su monólogo.', []]",2 months ago,,es,NEG,-0.659439954906702
@urielgar234,"NOroña, el gallo de gallos viejooo, vamos!!","['NOroña, el gallo de gallos viejooo, vamos!!', []]",2 months ago,1,es,POS,0.695436630398035
@ironmanrojas5284,Noroña eres mi ídolo ,"['Noroña eres mi ídolo ', ['🙏']]",3 months ago,356,es,POS,0.5237097591161728
@wazowskiinc4227,Escorpion si tú fueras el conductor de TERCER GRADO yo si veria el programa cuando lo transmitieran.,"['Escorpion si tú fueras el conductor de TERCER GRADO yo si veria el programa cuando lo transmitieran.', []]",2 months ago,,es,NEU,-0.013589978218078613
@user-mc5tq5od7v,Todo el apoyo para Noroña,"['Todo el apoyo para Noroña', []]",2 months ago,1,es,POS,0.12228521704673767
@mexxigu4965,Que no se pierda la bonita costumbre de devir que luisito fue la mas apretada,"['Que no se pierda la bonita costumbre de devir que luisito fue la mas apretada', []]",2 months ago,,es,POS,0.4306435063481331
@kike9ine6ix3ree,Claudia tiene 1.8 millions de Vistas en 4 messes. Noroña 1.1 million de Vistas en 11 dias  . Noroña es el favorito,"['Claudia tiene 1.8 millions de Vistas en 4 messes. Noroña 1.1 million de Vistas en 11 dias  . Noroña es el favorito', []]",2 months ago,2,es,POS,0.5514187812805176
@alfonsorodriguez4311,Andas con el siguiente mero mero   escorpión ,"['Andas con el siguiente mero mero   escorpión ', ['🦂']]",2 months ago,,es,NEU,0.09843754768371582
@eduardoantoniogarciahernan3561,El mejor político excelente video,"['El mejor político excelente video', []]",3 months ago,182,es,POS,0.9498444828204811
@gabycitalan6014,"Mi voto va por Noroña, me gusta mucho la transparencia con la que habla","['Mi voto va por Noroña, me gusta mucho la transparencia con la que habla', ['❤']]",2 hours ago,,es,POS,0.945367724634707
@MonicaGarcia-vu2rm,Quiero y exijo a Diego Lainez y a Kevin Álvarez,"['Quiero y exijo a Diego Lainez y a Kevin Álvarez', []]",2 months ago,1,es,NEU,-0.06394222378730774
@gabyac3,¡Mi Gallo! El Sr. Fernández Noroña,"['¡Mi Gallo! El Sr. Fernández Noroña', []]",2 months ago,1,es,POS,0.24076369404792786
@saulrusselcarmonanajera2779,"Noroña siendo el candidato de la 4T, ganaria con una diferencia abismal no cabe duda los Mexicanos nos representamos con el.","['Noroña siendo el candidato de la 4T, ganaria con una diferencia abismal no cabe duda los Mexicanos nos representamos con el.', []]",2 months ago,1,es,POS,0.8566383179277182
@fidelmendoza8585,"Te rifaste brother,..","['Te rifaste brother,..', []]",2 months ago,,es,POS,0.914094191044569
@antoniomunoz9392,"Uy Escorpión, felicidades por aplicar tu mote de ""Influencer"" invitando a estos personajes.
Ojalá que mínimo el 50% de los pubertos a los que si influyes vean estás entrevistas. ","['Uy Escorpión, felicidades por aplicar tu mote de ""Influencer"" invitando a estos personajes.\nOjalá que mínimo el 50% de los pubertos a los que si influyes vean estás entrevistas. ', ['👍']]",3 months ago,127,es,NEG,-0.17379775643348694
@jaguarolmeca,"Sube a Mauricio Vila (o cómo se escriba) el gobernador de Yucatán, es panista pero mis respetos trabaja bien.","['Sube a Mauricio Vila (o cómo se escriba) el gobernador de Yucatán, es panista pero mis respetos trabaja bien.', []]",2 months ago,,es,POS,0.8623012993484735
@gustavorodriguez2671,Mas de 9 Millones de Vistas y van por Mas ......Noroña 2024!!!!!!!,"['Mas de 9 Millones de Vistas y van por Mas ......Noroña 2024!!!!!!!', []]",2 months ago,,es,POS,0.7342804512009025
@jorsito100,"El cubre bocas si sirve, hay mucha gente que al hablar escupe, debe de seguir para los que atiende en un negocio","['El cubre bocas si sirve, hay mucha gente que al hablar escupe, debe de seguir para los que atiende en un negocio', []]",1 month ago,,es,NEG,-0.6164548564702272
@armandocallejas4158,Noroña.   Simplemente es el más indicado  para continuar la transformación más a fondo.,"['Noroña.   Simplemente es el más indicado  para continuar la transformación más a fondo.', []]",2 months ago,1,es,POS,0.8862119317054749
@manuellujanlopez3915,Noroña exelente susesor de mi presidente Andrés Manuel López Obrador  para precidente,"['Noroña exelente susesor de mi presidente Andrés Manuel López Obrador  para precidente', []]",1 month ago,2,es,POS,0.9171597184613347
@jonathangonzaga5438,"Una entrevista autentica, es un loquillo Noroña .","['Una entrevista autentica, es un loquillo Noroña .', []]",3 months ago,190,es,POS,0.8907267041504383
@jazminavila6991,El mejor canditato para la precidencia de mi mexico..mi voto es para noroña.,"['El mejor canditato para la precidencia de mi mexico..mi voto es para noroña.', []]",2 months ago,1,es,POS,0.6092299520969391
@melaniesbyestrada,"Likes a este tipo de contenido  muy buena entrevista echando el puro desmadre con estos políticos. 

Estaría super chido que después se hiciera con López Obrador.","['Likes a este tipo de contenido  muy buena entrevista echando el puro desmadre con estos políticos. \n\nEstaría super chido que después se hiciera con López Obrador.', ['👍', '👍', '👍', '👍', '👍', '👍', '💯']]",2 months ago,3,es,POS,0.94476636685431
@manu-gj9fe,Todos con noroña,"['Todos con noroña', ['❤']]",1 month ago,1,es,NEU,0.05234578251838684
@lheohernandez6692,"Sin duda Pepe Noroña es Inocente pa Precisooooo, muy bien Escorpionnn","['Sin duda Pepe Noroña es Inocente pa Precisooooo, muy bien Escorpionnn', []]",2 months ago,,es,POS,0.8681386429816484
@user-zt6oe3uh6o,8:24 Súbele A Esta Chingadera,"['8:24 Súbele A Esta Chingadera', ['😂', '😂', '😂']]",1 month ago,1,es,NEG,-0.6345671191811562
@markmendoza5807,"Próximo jefazo, reelección o no este NOROÑA es un chingon ...","['Próximo jefazo, reelección o no este NOROÑA es un chingon ...', ['🤙', '👌']]",3 months ago,88,es,POS,0.2864844352006912
@jorgelopez2525,"Un chingonazooooo contundente ! El único que le hizo frente a Calderón y García luna…

Sin pelos en la lengua el Lic Noroña!","['Un chingonazooooo contundente ! El único que le hizo frente a Calderón y García luna…\n\nSin pelos en la lengua el Lic Noroña!', []]",2 months ago,,es,POS,0.9465145552530885
@merinojb698,"Está chido este video,yo quisiera ver a escorpión y a brinco dieras Al volante like si tu igual.","['Está chido este video,yo quisiera ver a escorpión y a brinco dieras Al volante like si tu igual.', []]",2 months ago,,es,POS,0.7423958741128445
@victorbriseno9482,"El primer invitado que no dice Peluche en el estuche , jajajaja","['El primer invitado que no dice Peluche en el estuche , jajajaja', []]",2 months ago,,es,NEU,0.4135698564350605
@sucursaltuxtla3334,Vuelvo a ver a escorpión por Noroña,"['Vuelvo a ver a escorpión por Noroña', []]",11 days ago,,es,NEU,-0.2134644277393818
@dankereyes496,El escorpión si andaba de castroso y el Noroña siempre respondía con un estate quieto muy buen puesto pon atención al verbo,"['El escorpión si andaba de castroso y el Noroña siempre respondía con un estate quieto muy buen puesto pon atención al verbo', []]",12 days ago,,es,NEG,-0.23403529822826385
@LaCuevasinfinaladentrarse,"Esta no me la esperabaaa, ya te hacia falta un buen invitado, alguien con sangre en las venas, que no se guarda nada al tanteo, y dice las cosas como son y sin miedo a quien sea, sobre todo a las ratas de cuello blanco. que mejor que Noroña. Ese sabe demasiado, más culto que cualquiera.","['Esta no me la esperabaaa, ya te hacia falta un buen invitado, alguien con sangre en las venas, que no se guarda nada al tanteo, y dice las cosas como son y sin miedo a quien sea, sobre todo a las ratas de cuello blanco. que mejor que Noroña. Ese sabe demasiado, más culto que cualquiera.', []]",3 months ago (edited),842,es,POS,0.9363803369924426
@alejandroweber4248,El si me representa como Mexicano. Noroña para presidente.,"['El si me representa como Mexicano. Noroña para presidente.', []]",2 months ago,1,es,POS,0.6905312761664391
@guilermoramosloyo4269,La pura cajeta el señor Noroña  el próximo presidente claro que si,"['La pura cajeta el señor Noroña  el próximo presidente claro que si', ['❤']]",2 months ago,1,es,NEG,-0.11757570505142212
@inggabrielvarguez8349,"Pongan sus cartulinas toldos calcomanías, lonas mantas, stickers etcétera por favor gracias","['Pongan sus cartulinas toldos calcomanías, lonas mantas, stickers etcétera por favor gracias', []]",1 month ago,,es,NEU,-0.051347676664590836
@mariarascon5031,"6:21 No había visto como era de mas joven Diputado Nrña, se compuso con el tiempo; está mas guapo ahora","['6:21 No había visto como era de mas joven Diputado Nrña, se compuso con el tiempo; está mas guapo ahora', ['😁']]",2 months ago,,es,POS,0.8994465554133058
@fabianlopez1072,Mi voto por Noroña,"['Mi voto por Noroña', []]",2 months ago,2,es,NEU,-0.027759909629821777
@pilarchehin4886,Excelente entrevista. Atípica e increíblemente hecha para que el pueblo conozca a los candidatos. Noroña como pez en el agua en cualquier contexto. Qué lo logré! Estamos con EL.,"['Excelente entrevista. Atípica e increíblemente hecha para que el pueblo conozca a los candidatos. Noroña como pez en el agua en cualquier contexto. Qué lo logré! Estamos con EL.', []]",2 months ago,47,es,POS,0.9604039182886481
@enriquekike8001,Todos los mexicanos estamos con Noroña,"['Todos los mexicanos estamos con Noroña', []]",1 month ago,,es,NEU,0.13928338885307312
@fernandol.c.8068,"Soy de cuernavaca y a pesar de que la gente de aquí es muy cerrada yo si voy a votar por el , lastima que en cuernavaca y todo Morelos l mayoría es ignorante, pero tengo esperanza que puedan cambia","['Soy de cuernavaca y a pesar de que la gente de aquí es muy cerrada yo si voy a votar por el , lastima que en cuernavaca y todo Morelos l mayoría es ignorante, pero tengo esperanza que puedan cambia', []]",2 months ago (edited),2,es,NEG,-0.22325190901756287
@teoduloreyessantiago3446,El mejor Noroña,"['El mejor Noroña', []]",2 months ago,,es,POS,0.8693696055561304
@CarlosJimenez-sk2et,"Necesitamos una segunda parte, fue muy poquito, Noroña futuro presidente de nuestra nación.","['Necesitamos una segunda parte, fue muy poquito, Noroña futuro presidente de nuestra nación.', []]",2 months ago,8,es,NEG,-0.6518507711589336
